subject,date,group,culture,age,sex,season1_copies,s1_copybest,season2_copies,s2_copybest,season3_copies,s3_copybest,total_copies,copy_frequency_s1,copy_frequency_s2,copy_frequency_s3,copy_frequency_all,score_season1,score_season2,score_season3,score_s1_s2_averaged,rank_season1,rank_season2,rank_season3,rank_s1_s2_averaged,collectivist_average,individualist_average,horizontal_average,vertical_average,collectivist_reversed,individualist_reversed,horizontal_reversed,vertical_reversed,culture_numeric,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,s1_copybest_propofcopies,s1_copybest_propof29,s2_copybest_propofcopies,s3_copybest_propofcopies,s2_copybest_propof29,s3_copybest_propof29,s1s2_score,s1s2_copies,best_dem_S1S2,best_dem_S1,best_dem_S2,best_dem_S3,s1s2_score_weighted,s1_score_weighted,s2_score_weighted,s3_score_weighted
206,1R027  ,280613,SL       ,CM,23,Male,2,0,1,1,2,0,5,0.0689655172413793,0.0344827586206897,0.0689655172413793,0.0574712643678161,21734.4,21960.5,16570.1,21847.5,5,5,5,5,3.125,2,2.142857143,3.142857143,3.875,5,4.857142857,3.857142857,Rural Chinese,2,5,5,2,2,2,5,2,2,1,1,1,6,1,0,0,1,0,0.0344827586206897,0,21847.45,1.5,24949,26114,25665,19828,0.875684396168183,0.832289193536034,0.85565945840639,0.835691950776679
207,1R028  ,260613,SL       ,CM,20,Male,6,6,2,2,2,2,10,0.206896551724138,0.0689655172413793,0.0689655172413793,0.114942528735632,25119,28194.5,19781,26657,2,1,2,1.5,2.875,1.833333333,2,2.857142857,4.125,5.166666667,5,4.142857143,Rural Chinese,3,4,4,2,2,2,2,2,2,2,2,1,4,2,1,0.206896551724138,1,1,0.0689655172413793,0.0689655172413793,26656.75,4,24949,26114,25665,19828,1.06844963726001,0.961897832580225,1.09855834794467,0.997629614686302
208,1R029  ,280613,SL       ,CM,21,Male,8,6,14,9,5,4,27,0.275862068965517,0.482758620689655,0.172413793103448,0.310344827586207,22770.5,22864,21732.2,22817.5,3,4,1,3.5,1.5,2.333333333,2.142857143,1.571428571,5.5,4.666666667,4.857142857,5.428571429,Rural Chinese,1,1,2,1,1,1,3,1,7,1,1,1,4,1,0.75,0.206896551724138,0.642857142857143,0.8,0.310344827586207,0.137931034482759,22817.25,11,24949,26114,25665,19828,0.914555693614975,0.871965229378877,0.890863043054744,1.09603590881582
209,1R030  ,280613,SL       ,CM,23,Male,27,27,24,21,28,26,79,0.931034482758621,0.827586206896552,0.96551724137931,0.908045977011494,25682.2,24818.4,19487,25250,2,2,2,2,2.25,2,2,2.285714286,4.75,5,5,4.714285714,Rural Chinese,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,0.931034482758621,0.875,0.928571428571429,0.724137931034483,0.896551724137931,25250.3,25.5,24949,26114,25665,19828,1.01207663633813,0.983464808148886,0.967013442431327,0.982802098043171
210,1R031  ,280613,SL       ,CM,24,Male,1,0,0,0,0,0,1,0.0344827586206897,0,0,0.0114942528735632,9630.51,14647.3,15261,12139,6,6,6,6,1.125,1.666666667,1.428571429,1.285714286,5.875,5.333333333,5.571428571,5.714285714,Rural Chinese,1,1,1,1,1,1,1,1,2,2,1,3,2,1,0,0,NA,NA,0,0,12138.905,0.5,24949,26114,25665,19828,0.486548759469317,0.368787240560619,0.570711085135398,0.769669154730684
211,1R032  ,280613,SL       ,CM,22,Male,5,5,20,10,23,20,48,0.172413793103448,0.689655172413793,0.793103448275862,0.551724137931034,22201.6,22678.1,19135.8,22440,4,4,2,4,2.875,2.166666667,1.857142857,3.285714286,4.125,4.833333333,5.142857143,3.714285714,Rural Chinese,2,3,4,1,3,1,1,4,5,1,2,1,6,2,1,0.172413793103448,0.5,0.869565217391304,0.344827586206897,0.689655172413793,22439.85,12.5,24949,26114,25665,19828,0.899428834823039,0.850179980087309,0.883619715565946,0.96508977203954
212,1R033  ,280613,SL       ,CM,23,Male,0,0,0,0,0,0,0,0,0,0,0,17544.8,22933.2,19493.3,20239,5,4,2,4.5,3.25,1.833333333,3,2.285714286,3.75,5.166666667,4,4.714285714,Rural Chinese,4,3,7,4,2,4,1,1,5,1,2,1,1,1,NA,0,NA,NA,0,0,20239,0,24949,26114,25665,19828,0.811214878351838,0.671854177835644,0.893559322033898,0.983119830542667
213,2R033  ,270613,SL       ,CM,22,Female,0,0,0,0,0,0,0,0,0,0,0,24573.3,13605.8,21122.3,19089.5,2,6,1,4,2.25,2.5,2,2.714285714,4.75,4.5,5,4.285714286,Rural Chinese,1,3,4,1,2,1,4,4,3,2,2,2,2,2,NA,0,NA,NA,0,0,19089.55,0,24949,26114,25665,19828,0.765142891498657,0.941000995634526,0.530130527956361,1.06527637684083
214,2R034  ,270613,SL       ,CM,22,Female,1,1,0,0,10,9,11,0.0344827586206897,0,0.344827586206897,0.126436781609195,25800.8,25114.4,19886.8,25457.5,2,2,1,2,2.25,2,2,2.285714286,4.75,5,5,4.714285714,Rural Chinese,2,3,2,2,2,2,3,3,2,2,2,1,2,2,1,0.0344827586206897,NA,0.9,0,0.310344827586207,25457.6,0.5,24949,26114,25665,19828,1.02038558659666,0.98800643333078,0.978546658873953,1.00296550332863
215,2R035  ,270613,SL       ,CM,22,Female,0,0,1,1,2,1,3,0,0.0344827586206897,0.0689655172413793,0.0344827586206897,22779.1,23010.7,20575.2,22895,3,4,1,3.5,3.875,3.833333333,3.285714286,4.428571429,3.125,3.166666667,3.714285714,2.571428571,Rural Chinese,2,5,4,3,5,3,5,6,4,2,4,2,4,5,NA,0,1,0.5,0.0344827586206897,0.0344827586206897,22894.9,0.5,24949,26114,25665,19828,0.917668042807327,0.872294554645018,0.896578998636275,1.03768408311479
216,1R034  ,260613,SL       ,CM,20,Male,8,8,8,6,23,13,39,0.275862068965517,0.275862068965517,0.793103448275862,0.448275862068966,25598.2,25646.2,19321.7,25622,2,2,2,2,2.375,2,2.285714286,2.142857143,4.625,5,4.714285714,4.857142857,Rural Chinese,2,4,3,1,2,2,3,2,4,1,3,1,2,1,1,0.275862068965517,0.75,0.565217391304348,0.206896551724138,0.448275862068966,25622.2,8,24949,26114,25665,19828,1.02698304541264,0.980248142758674,0.999267484901617,0.974465402461166
217,1R035  ,260613,SL       ,CM,21,Male,2,2,6,5,5,5,13,0.0689655172413793,0.206896551724138,0.172413793103448,0.149425287356322,24492.3,23823.8,19572.4,24158,2,2,2,2,4,2.5,3.142857143,3.571428571,3,4.5,3.857142857,3.428571429,Rural Chinese,3,5,5,2,1,4,3,4,5,2,4,1,5,3,1,0.0689655172413793,0.833333333333333,1,0.172413793103448,0.172413793103448,24158.05,4,24949,26114,25665,19828,0.968297326546154,0.937899211151107,0.92826027664134,0.98710913859189
218,2R036  ,280613,SL       ,CM,21,Female,1,0,0,0,0,0,1,0.0344827586206897,0,0,0.0114942528735632,18362.7,21208,12592.1,19785.5,5,5,6,5,2.375,2.166666667,2.285714286,2.285714286,4.625,4.833333333,4.714285714,4.714285714,Rural Chinese,2,3,2,1,2,2,3,2,5,1,2,1,5,1,0,0,NA,NA,0,0,19785.35,0.5,24949,26114,25665,19828,0.793031784841076,0.703174542391055,0.826339372686538,0.635066572523704
219,2R037  ,280613,SL       ,CM,20,Female,7,2,9,5,4,3,20,0.241379310344828,0.310344827586207,0.137931034482759,0.229885057471264,19172,19430.6,19102.2,19301.5,5,5,2,5,4.5,2.833333333,3.285714286,4.285714286,2.5,4.166666667,3.714285714,2.714285714,Rural Chinese,2,5,6,3,4,6,1,3,5,2,5,1,6,4,0.285714285714286,0.0689655172413793,0.555555555555556,0.75,0.172413793103448,0.103448275862069,19301.3,8,24949,26114,25665,19828,0.773630205619464,0.734165581680325,0.757085525034093,0.963395198708897
220,1H001  ,250713,SL       ,HK,19,Male,4,3,13,10,13,12,30,0.137931034482759,0.448275862068966,0.448275862068966,0.344827586206897,21219.8,22519.6,19688.5,21870,5,3,2,4,4.125,2.166666667,2.571428571,4,2.875,4.833333333,4.428571429,3,Hong Kong,2,6,4,2,2,4,3,4,2,2,4,1,7,3,0.75,0.103448275862069,0.769230769230769,0.923076923076923,0.344827586206897,0.413793103448276,21869.7,8.5,22533,22123,23691,19856,0.97056317401145,0.959173710617909,0.950555063104132,0.991564262691378
221,1H002  ,250713,SL       ,HK,23,Male,1,0,0,0,0,0,1,0.0344827586206897,0,0,0.0114942528735632,13566.8,19624.3,14083,16595.5,6,4,6,5,3,2.833333333,2.857142857,3,4,4.166666667,4.142857143,4,Hong Kong,2,3,3,5,3,3,3,3,3,3,2,2,3,3,0,0,NA,NA,0,0,16595.55,0.5,22533,22123,23691,19856,0.736499800292904,0.613244135063057,0.82834409691444,0.709256647864625
222,2H001  ,260713,SL       ,HK,21,Female,1,1,0,0,1,1,2,0.0344827586206897,0,0.0344827586206897,0.0229885057471264,22873.3,21913.4,16412,22393,1,3,5,2,3.875,2.833333333,3.571428571,3.285714286,3.125,4.166666667,3.428571429,3.714285714,Hong Kong,5,5,5,2,3,4,5,2,5,1,3,1,5,2,1,0.0344827586206897,NA,1,0,0.0344827586206897,22393.35,0.5,22533,22123,23691,19856,0.993802423112768,1.03391493016318,0.92496728715546,0.82655116841257
223,1H003  ,260713,SL       ,HK,19,Male,9,6,0,0,19,3,28,0.310344827586207,0,0.655172413793103,0.32183908045977,25438.9,25967.5,18931.9,25703.5,2,1,3,1.5,2.75,2.5,2.285714286,3,4.25,4.5,4.714285714,4,Hong Kong,2,3,4,2,2,2,2,3,4,2,2,2,4,3,0.666666666666667,0.206896551724138,NA,0.157894736842105,0,0.103448275862069,25703.2,4.5,22533,22123,23691,19856,1.1406914303466,1.14988473534331,1.09609134270398,0.953459911361805
224,2H002  ,260713,SL       ,HK,23,Female,11,7,5,1,14,8,30,0.379310344827586,0.172413793103448,0.482758620689655,0.344827586206897,17880.3,20719.9,16206.5,19300,6,4,6,5,3,2.833333333,2.428571429,3.428571429,4,4.166666667,4.571428571,3.571428571,Hong Kong,2,6,4,1,4,4,4,2,3,2,2,1,3,3,0.636363636363636,0.241379310344828,0.2,0.571428571428571,0.0344827586206897,0.275862068965517,19300.1,8,22533,22123,23691,19856,0.856525984112191,0.808222212177372,0.874589506563674,0.816201651893634
225,2H003  ,290713,SL       ,HK,19,Female,5,5,2,1,3,2,10,0.172413793103448,0.0689655172413793,0.103448275862069,0.114942528735632,21308.5,22747.8,17929.6,22028.5,5,3,4,4,2.75,3.333333333,2.857142857,3.142857143,4.25,3.666666667,4.142857143,3.857142857,Hong Kong,2,1,3,4,5,3,2,1,5,4,3,1,5,3,1,0.172413793103448,0.5,0.666666666666667,0.0344827586206897,0.0689655172413793,22028.15,3.5,22533,22123,23691,19856,0.977595082767497,0.963183112597749,0.960187412941623,0.902981466559226
226,1H004  ,290713,SL       ,HK,25,Male,5,3,9,3,17,11,31,0.172413793103448,0.310344827586207,0.586206896551724,0.35632183908046,21087,22989.1,19564.8,22038,5,3,2,4,4.625,2.5,3,4.428571429,2.375,4.5,4,2.571428571,Hong Kong,5,5,6,4,4,5,2,2,1,4,3,1,7,3,0.6,0.103448275862069,0.333333333333333,0.647058823529412,0.103448275862069,0.379310344827586,22038.05,7,22533,22123,23691,19856,0.978034438379266,0.953170908104687,0.970372715377147,0.985334407735697
227,1H005  ,290713,SL       ,HK,19,Male,1,1,3,3,7,4,11,0.0344827586206897,0.103448275862069,0.241379310344828,0.126436781609195,21787.1,22763.4,17679.4,22275,2,3,4,2.5,3.25,1.5,1.857142857,3.142857143,3.75,5.5,5.142857143,3.857142857,Hong Kong,3,3,3,1,1,2,1,5,3,1,2,1,7,2,1,0.0344827586206897,1,0.571428571428571,0.103448275862069,0.137931034482759,22275.25,2,22533,22123,23691,19856,0.988561221319842,0.984816706594946,0.960845890844625,0.890380741337631
228,1H006  ,290713,SL       ,HK,22,Male,6,5,8,6,9,7,23,0.206896551724138,0.275862068965517,0.310344827586207,0.264367816091954,22023.6,24185.2,18964.7,23104.5,2,1,2,1.5,2,2.166666667,2.285714286,1.857142857,5,4.833333333,4.714285714,5.142857143,Hong Kong,2,1,2,2,1,2,5,2,2,2,2,1,3,2,0.833333333333333,0.172413793103448,0.75,0.777777777777778,0.206896551724138,0.241379310344828,23104.4,7,22533,22123,23691,19856,1.0253583632894,0.995506938480315,1.0208602422861,0.955111804995971
229,1H007  ,300713,SL       ,HK,21,Male,0,0,0,0,2,0,2,0,0,0.0689655172413793,0.0229885057471264,25042.7,20705.1,18292.5,22874,1,4,4,2.5,3.625,2.666666667,3,3.428571429,3.375,4.333333333,4,3.571428571,Hong Kong,3,4,4,3,2,4,1,3,4,4,3,3,5,2,NA,0,NA,0,0,0,22873.9,0,22533,22123,23691,19856,1.01512892202547,1.13197577182118,0.873964796758263,0.921258058017728
230,1H008  ,310713,SL       ,HK,20,Male,0,0,0,0,24,10,24,0,0,0.827586206896552,0.275862068965517,18121.3,18703,17135,18412,6,4,5,5,2.125,3.333333333,2.428571429,2.857142857,4.875,3.666666667,4.571428571,4.142857143,Hong Kong,2,2,2,2,5,1,7,2,2,2,2,1,4,3,NA,0,NA,0.416666666666667,0,0.344827586206897,18412.15,0,22533,22123,23691,19856,0.817119336084853,0.819115852280432,0.789455911527584,0.862963336019339
231,2H004  ,310713,SL       ,HK,18,Female,2,1,5,5,13,13,20,0.0689655172413793,0.172413793103448,0.448275862068966,0.229885057471264,21922.8,22061.2,18670.1,21992,2,3,3,2.5,2.375,2.333333333,2.428571429,2.285714286,4.625,4.666666667,4.571428571,4.714285714,Hong Kong,2,3,2,2,2,3,3,1,3,2,3,1,3,3,0.5,0.0344827586206897,1,1,0.172413793103448,0.448275862068966,21992,3.5,22533,22123,23691,19856,0.975990769094217,0.990950594404014,0.931205943185176,0.940274979854956
232,2H007  ,10813 ,SL       ,HK,19,Female,4,4,6,6,13,11,23,0.137931034482759,0.206896551724138,0.448275862068966,0.264367816091954,23074.5,23566.1,19725.6,23320.5,1,2,2,1.5,3.125,2.833333333,3,3,3.875,4.166666667,4,4,Hong Kong,2,3,4,2,2,2,4,2,3,2,5,3,5,3,1,0.137931034482759,1,0.846153846153846,0.206896551724138,0.379310344827586,23320.3,5,22533,22123,23691,19856,1.03493986597435,1.04300953758532,0.994727955763792,0.993432715551974
233,2H008  ,20813 ,SL       ,HK,19,Female,16,9,16,6,26,12,58,0.551724137931034,0.551724137931034,0.896551724137931,0.666666666666667,19292.4,18519.9,18767.8,18906,6,4,2,5,3.125,2.5,2.714285714,3,3.875,4.5,4.285714286,4,Hong Kong,2,5,4,2,2,3,3,1,2,4,5,2,3,2,0.5625,0.310344827586207,0.375,0.461538461538462,0.206896551724138,0.413793103448276,18906.15,16,22533,22123,23691,19856,0.839042737318599,0.87205171088912,0.781727238191718,0.945195406929895
234,2H009  ,20813 ,SL       ,HK,21,Female,0,0,0,0,7,3,7,0,0,0.241379310344828,0.0804597701149425,23675.1,21695.6,17875.2,22685.5,1,3,4,2,3.125,2.333333333,2.714285714,2.857142857,3.875,4.666666667,4.285714286,4.142857143,Hong Kong,2,3,4,3,2,3,2,2,3,1,4,2,4,4,NA,0,NA,0.428571428571429,0,0.103448275862069,22685.35,0,22533,22123,23691,19856,1.00676119469223,1.07015775437328,0.915773922586636,0.900241740531829
235,2H010  ,20813 ,SL       ,HK,20,Female,2,2,2,2,5,4,9,0.0689655172413793,0.0689655172413793,0.172413793103448,0.103448275862069,19954.3,19975.9,17866.7,19965,6,4,4,5,3.625,3.666666667,3.714285714,3.571428571,3.375,3.333333333,3.285714286,3.428571429,Hong Kong,3,3,3,4,4,3,3,4,5,3,4,4,5,3,1,0.0689655172413793,1,0.8,0.0689655172413793,0.137931034482759,19965.1,2,22533,22123,23691,19856,0.886038255003772,0.901970799620305,0.843185175805158,0.899813658340048
236,1H009  ,20813 ,SL       ,HK,21,Male,2,1,2,2,5,4,9,0.0689655172413793,0.0689655172413793,0.172413793103448,0.103448275862069,22438.5,20075.6,18816.8,21257.5,1,4,2,2.5,3,3.166666667,2.857142857,3.285714286,4,3.833333333,4.142857143,3.714285714,Hong Kong,2,3,2,2,4,4,3,3,4,4,4,1,4,3,0.5,0.0344827586206897,1,0.8,0.0689655172413793,0.137931034482759,21257.05,2,22533,22123,23691,19856,0.94337416233968,1.01426117615152,0.847393524967287,0.947663174858985
237,2H011  ,20813 ,SL       ,HK,18,Female,18,4,11,1,12,4,41,0.620689655172414,0.379310344827586,0.413793103448276,0.471264367816092,21699.6,22894.6,18231.4,22297.5,2,3,4,2.5,3.625,2.833333333,3,3.571428571,3.375,4.166666667,4,3.428571429,Hong Kong,4,3,3,4,3,4,2,3,3,4,3,1,5,4,0.222222222222222,0.137931034482759,0.0909090909090909,0.333333333333333,0.0344827586206897,0.137931034482759,22297.1,14.5,22533,22123,23691,19856,0.989530910220565,0.980861546806491,0.966383858849352,0.918180902497986
238,1H010  ,50813 ,SL       ,HK,20,Male,9,7,27,24,19,17,55,0.310344827586207,0.931034482758621,0.655172413793103,0.632183908045977,21356.6,23158.7,20506.3,22258,5,3,1,4,3.375,2,2.428571429,3.142857143,3.625,5,4.571428571,3.857142857,Hong Kong,3,2,4,3,3,3,2,3,2,2,3,1,6,2,0.777777777777778,0.241379310344828,0.888888888888889,0.894736842105263,0.827586206896552,0.586206896551724,22257.65,18,22533,22123,23691,19856,0.987780144676697,0.965357320435746,0.977531552066185,1.03275080580177
239,1H011  ,50813 ,SL       ,HK,20,Male,4,4,5,5,14,14,23,0.137931034482759,0.172413793103448,0.482758620689655,0.264367816091954,21064.2,22101.6,19171.7,21583,5,3,2,4,4.5,3.666666667,3.571428571,4.714285714,2.5,3.333333333,3.428571429,2.285714286,Hong Kong,1,7,6,5,4,4,4,3,4,3,4,3,6,4,1,0.137931034482759,1,1,0.172413793103448,0.482758620689655,21582.9,4.5,22533,22123,23691,19856,0.957835175076554,0.952140306468381,0.932911232113461,0.965536865431104
240,1H012  ,50813 ,SL       ,HK,21,Male,3,3,0,0,0,0,3,0.103448275862069,0,0,0.0344827586206897,17617.7,19561.9,16414.6,18590,6,4,5,5,4.375,3.166666667,3.142857143,4.571428571,2.625,3.833333333,3.857142857,2.428571429,Hong Kong,4,5,4,4,4,4,3,5,3,4,3,1,6,4,1,0.103448275862069,NA,NA,0,0,18589.8,1.5,22533,22123,23691,19856,0.825003328451604,0.79635221262939,0.825710185302436,0.826682111200645
241,2H012  ,50813 ,SL       ,HK,20,Female,1,0,2,2,5,5,8,0.0344827586206897,0.0689655172413793,0.172413793103448,0.0919540229885057,22387.1,20297.8,20090.7,21342.5,1,4,1,2.5,2.875,3.166666667,2.857142857,3.142857143,4.125,3.833333333,4.142857143,3.857142857,Hong Kong,2,3,2,3,4,3,3,2,5,3,3,1,5,3,0,0,1,1,0.0689655172413793,0.172413793103448,21342.45,1.5,22533,22123,23691,19856,0.947164159233125,1.01193780228721,0.856772614072855,1.01182010475423
242,1H013  ,50813 ,SL       ,HK,20,Male,8,8,7,7,15,12,30,0.275862068965517,0.241379310344828,0.517241379310345,0.344827586206897,21883.3,22506.5,19462.2,22195,2,3,2,2.5,3,2.5,2.571428571,3,4,4.5,4.428571429,4,Hong Kong,2,4,3,3,3,3,3,3,3,2,3,1,3,3,1,0.275862068965517,1,0.8,0.241379310344828,0.413793103448276,22194.9,7.5,22533,22123,23691,19856,0.984995340167754,0.98916512227094,0.950002110506099,0.980167203867849
243,2H013  ,50813 ,SL       ,HK,19,Female,0,0,0,0,0,0,0,0,0,0,0,17035.2,21620.7,16947.9,19328,6,3,5,4.5,2.75,3.166666667,2.714285714,3.142857143,4.25,3.833333333,4.285714286,3.857142857,Hong Kong,2,1,6,2,6,4,3,1,2,4,5,1,1,3,NA,0,NA,NA,0,0,19327.95,0,22533,22123,23691,19856,0.857761949141259,0.770022148894815,0.912612384449791,0.853540491539082
244,2H014  ,50813 ,SL       ,HK,20,Female,0,0,0,0,0,0,0,0,0,0,0,18244.3,20873.6,17156.7,19559,6,4,5,5,2.5,2.833333333,2.428571429,2.857142857,4.5,4.166666667,4.571428571,4.142857143,Hong Kong,2,2,4,1,2,3,4,2,2,3,3,2,3,4,NA,0,NA,NA,0,0,19558.95,0,22533,22123,23691,19856,0.868013580082545,0.824675676897347,0.881077202313115,0.86405620467365
245,1H014  ,50813 ,SL       ,HK,21,Male,2,2,2,2,1,1,5,0.0689655172413793,0.0689655172413793,0.0344827586206897,0.0574712643678161,21511.6,22995.9,19525.4,22254,2,3,2,2.5,2.75,3,2.571428571,3.142857143,4.25,4,4.428571429,3.857142857,Hong Kong,2,2,4,2,3,2,4,4,3,2,3,2,3,4,1,0.0689655172413793,1,1,0.0689655172413793,0.0344827586206897,22253.75,2,22533,22123,23691,19856,0.987607065193272,0.972363603489581,0.970659744206661,0.983350120870266
246,1H015  ,50813 ,SL       ,HK,20,Male,5,3,9,7,25,16,39,0.172413793103448,0.310344827586207,0.862068965517241,0.448275862068966,22236.1,23537.2,18429.9,22886.5,1,2,3,1.5,2.125,2.333333333,2.428571429,2,4.875,4.666666667,4.571428571,5,Hong Kong,2,1,2,3,3,3,3,2,2,2,2,2,2,2,0.6,0.103448275862069,0.777777777777778,0.64,0.241379310344828,0.551724137931034,22886.65,7,22533,22123,23691,19856,1.01569475879821,1.00511232653799,0.993508083238361,0.928177880741338
247,2H015  ,50813 ,SL       ,HK,22,Female,0,0,0,0,2,1,2,0,0,0.0689655172413793,0.0229885057471264,24336.7,17986.5,16826.7,21162,1,6,5,3.5,2.875,2.666666667,2.714285714,2.857142857,4.125,4.333333333,4.285714286,4.142857143,Hong Kong,3,5,2,2,3,3,4,3,4,2,2,1,3,2,NA,0,NA,0.5,0,0.0344827586206897,21161.6,0,22533,22123,23691,19856,0.939138152931256,1.10006328255662,0.759212359123718,0.847436543110395
248,2H016  ,50813 ,SL       ,HK,22,Female,0,0,0,0,0,0,0,0,0,0,0,22339.7,19988.1,18243.8,21164,1,4,4,2.5,3,2.5,3.142857143,2.428571429,4,4.5,3.857142857,4.571428571,Hong Kong,4,5,3,2,3,3,3,1,4,1,4,2,2,2,NA,0,NA,NA,0,0,21163.9,0,22533,22123,23691,19856,0.939240225447122,1.00979523572752,0.843700139293402,0.918805398871878
249,1H017  ,60813 ,SL       ,HK,21,Female,0,0,0,0,4,3,4,0,0,0.137931034482759,0.0459770114942529,24190.7,23777.8,19695.3,23984.5,1,1,2,1,3,3.833333333,3.428571429,3.285714286,4,3.166666667,3.571428571,3.714285714,Hong Kong,2,5,2,2,4,4,6,2,5,3,2,3,5,2,NA,0,NA,0.75,0,0.103448275862069,23984.25,0,22533,22123,23691,19856,1.06440553854347,1.09346381593816,1.00366383858849,0.991906728444803
250,2H018  ,60813 ,SL       ,HK,19,Female,17,15,8,8,15,15,40,0.586206896551724,0.275862068965517,0.517241379310345,0.459770114942529,19993.5,23078,19130.6,21536,6,3,2,4.5,3,2.666666667,2.571428571,3.142857143,4,4.333333333,4.428571429,3.857142857,Hong Kong,2,5,4,2,3,2,2,3,5,2,3,2,3,2,0.882352941176471,0.517241379310345,1,1,0.275862068965517,0.517241379310345,21535.75,12.5,22533,22123,23691,19856,0.955742688501309,0.903742711205533,0.974125195221814,0.963466962127317
251,1H016  ,60813 ,SL       ,HK,19,Male,6,6,9,8,21,15,36,0.206896551724138,0.310344827586207,0.724137931034483,0.413793103448276,21373.3,23324,18933.5,22348.5,5,2,2,3.5,2.625,2.166666667,2.285714286,2.571428571,4.375,4.833333333,4.714285714,4.428571429,Hong Kong,3,3,2,1,3,3,2,2,3,2,3,1,4,2,1,0.206896551724138,0.888888888888889,0.714285714285714,0.275862068965517,0.517241379310345,22348.65,7.5,22533,22123,23691,19856,0.991818665956597,0.966112190932514,0.984508885230678,0.953540491539081
252,1H017  ,60813 ,SL       ,HK,19,Male,5,5,4,4,9,9,18,0.172413793103448,0.137931034482759,0.310344827586207,0.206896551724138,21564.3,22617.5,19002.5,22091,2,3,2,2.5,3.375,3.166666667,3.285714286,3.285714286,3.625,3.833333333,3.714285714,3.714285714,Hong Kong,5,3,3,5,5,2,3,3,3,3,3,2,3,3,1,0.172413793103448,1,1,0.137931034482759,0.310344827586207,22090.9,4.5,22533,22123,23691,19856,0.980379887276439,0.974745739727885,0.954687434046684,0.957015511684126
253,2H019  ,60813 ,SL       ,HK,19,Female,7,7,6,6,4,4,17,0.241379310344828,0.206896551724138,0.137931034482759,0.195402298850575,19934.1,23425.4,19290,21679.5,6,2,2,4,2.25,2.333333333,2.571428571,2,4.75,4.666666667,4.428571429,5,Hong Kong,3,2,3,2,2,3,3,1,3,3,3,1,1,2,1,0.241379310344828,1,1,0.206896551724138,0.137931034482759,21679.75,6.5,22533,22123,23691,19856,0.962133315581591,0.901057722731998,0.988788991600186,0.971494762288477
254,1H018  ,60813 ,SL       ,HK,20,Male,0,0,2,2,1,1,3,0,0.0689655172413793,0.0344827586206897,0.0344827586206897,20639.8,20113.5,17053.4,20377,6,4,5,5,3,2,2.142857143,3,4,5,4.857142857,4,Hong Kong,2,2,3,2,4,4,1,2,2,2,3,1,6,2,NA,0,1,1,0.0689655172413793,0.0344827586206897,20376.65,1,22533,22123,23691,19856,0.90430257844051,0.932956651448719,0.848993288590604,0.858853746978243
255,2H020  ,60813 ,SL       ,HK,20,Female,1,1,0,0,4,3,5,0.0344827586206897,0,0.137931034482759,0.0574712643678161,23046,22340.1,15912.7,22693,1,3,6,2,2.25,1.666666667,1.857142857,2.142857143,4.75,5.333333333,5.142857143,4.857142857,Hong Kong,2,3,2,2,2,2,1,3,2,2,3,1,1,2,1,0.0344827586206897,NA,0.75,0,0.103448275862069,22693.05,0.5,22533,22123,23691,19856,1.00710291572361,1.04172128553994,0.94297834620742,0.801405116841257
256,1H019  ,60813 ,SL       ,HK,18,Male,3,3,0,0,1,1,4,0.103448275862069,0,0.0344827586206897,0.0459770114942529,20815.6,24504.2,19446.5,22660,6,1,2,3.5,4.75,2,3.571428571,3.571428571,2.25,5,3.428571429,3.428571429,Hong Kong,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,0.103448275862069,NA,1,0,0.0344827586206897,22659.9,1.5,22533,22123,23691,19856,1.0056317401145,0.940903132486552,1.03432527120003,0.979376510878324
257,1H020  ,60813 ,SL       ,HK,19,Male,2,2,2,2,0,0,4,0.0689655172413793,0.0689655172413793,0,0.0459770114942529,21947.1,17769.1,21137.7,19858,2,6,1,4,3.375,2.666666667,3.142857143,3,3.625,4.333333333,3.857142857,4,Hong Kong,2,3,3,2,2,4,2,2,5,1,5,2,6,4,1,0.0689655172413793,1,NA,0.0689655172413793,0,19858.1,2,22533,22123,23691,19856,0.881289664048285,0.992048998779551,0.750035878603689,1.06454975825947
258,2H021  ,60813 ,SL       ,HK,19,Female,8,4,13,11,25,24,46,0.275862068965517,0.448275862068966,0.862068965517241,0.528735632183908,22065.2,22327.9,18981.7,22196.5,2,3,2,2.5,2.25,1.666666667,2,2,4.75,5.333333333,5,5,Hong Kong,2,3,3,3,2,2,2,2,3,1,1,1,2,1,0.5,0.137931034482759,0.846153846153846,0.96,0.379310344827586,0.827586206896552,22196.55,10.5,22533,22123,23691,19856,0.985068566103049,0.997387334448312,0.942463382719176,0.955967969379533
259,1H021  ,60813 ,SL       ,HK,19,Male,2,2,1,1,2,2,5,0.0689655172413793,0.0344827586206897,0.0689655172413793,0.0574712643678161,20766.5,20311.6,17386.3,20539.5,6,4,4,5,2.25,2.333333333,2.571428571,2,4.75,4.666666667,4.428571429,5,Hong Kong,3,2,2,1,2,3,4,2,4,1,2,1,3,2,1,0.0689655172413793,1,1,0.0344827586206897,0.0689655172413793,20539.05,1.5,22533,22123,23691,19856,0.911509785647717,0.938683722822402,0.857355113756279,0.875619460112812
